transaction_id,user_id,amount,transaction_date,currency,name,status,updated_at,Date_x,Date_y,Date,exchange_rate,amount_usd
TXN00651,162,4053.6,2025-03-05,EUR,Karan,Active,2025-06-23,2025-03-05,2025-03-05,2025-03-05,83.34,48.639308855291574
TXN00652,167,1082.27,2025-06-07,EUR,Pooja,Active,2025-01-08,,,,,
TXN00653,116,2576.46,2025-01-22,EUR,Rohan,Active,2025-01-11,2025-01-22,2025-01-22,2025-01-22,84.89,30.350571327600424
TXN00654,184,3900.35,2025-01-20,EUR,Meera,Inactive,2025-06-02,2025-01-20,2025-01-20,2025-01-20,83.33,46.80607224288971
TXN00655,176,402.86,2025-01-30,EUR,Karan,Active,2025-03-21,2025-01-30,2025-01-30,2025-01-30,83.49,4.8252485327584145
TXN00656,150,2662.49,2025-05-22,EUR,Anjali,Active,2025-04-28,2025-05-22,2025-05-22,2025-05-22,83.64,31.83273553323768
TXN00657,156,1442.8,2025-01-12,EUR,Meera,Active,2025-03-02,,,,,
TXN00658,131,1654.68,2025-05-17,EUR,Vikas,Active,2025-02-02,,,,,
TXN00659,194,3279.96,2025-01-09,EUR,Aakash,Inactive,2025-02-24,2025-01-09,2025-01-09,2025-01-09,84.09,39.00535140920442
TXN00660,114,1269.02,2025-01-14,EUR,Manav,Inactive,2025-04-28,2025-01-14,2025-01-14,2025-01-14,84.89,14.94899281423018
TXN00661,172,4891.69,2025-03-19,EUR,Yash,Active,2025-06-05,2025-03-19,2025-03-19,2025-03-19,84.86,57.64423756775866
TXN00662,106,4178.47,2025-01-21,EUR,Karan,Inactive,2025-03-11,2025-01-21,2025-01-21,2025-01-21,84.12,49.6727294341417
TXN00663,103,4089.31,2025-03-30,EUR,Aakash,Inactive,2025-06-19,,,,,
TXN00664,128,3805.23,2025-02-27,EUR,Vikas,Inactive,2025-01-11,2025-02-27,2025-02-27,2025-02-27,84.03,45.28418421992146
TXN00665,199,3963.24,2025-06-22,EUR,Aakash,Active,2025-04-17,,,,,
TXN00666,192,4478.63,2025-04-27,EUR,Isha,Inactive,2025-06-03,,,,,
TXN00667,113,773.69,2025-06-16,EUR,Meera,Active,2025-04-29,2025-06-16,2025-06-16,2025-06-16,83.79,9.233679436686955
TXN00668,123,3765.5,2025-01-03,EUR,Manav,Active,2025-06-21,2025-01-03,2025-01-03,2025-01-03,83.71,44.98267829411062
TXN00669,190,3696.62,2025-06-05,EUR,Karan,Inactive,2025-03-07,2025-06-05,2025-06-05,2025-06-05,83.11,44.478642762603776
TXN00670,169,4493.57,2025-02-27,EUR,Neha,Active,2025-01-21,2025-02-27,2025-02-27,2025-02-27,84.03,53.47578245864572
TXN00671,146,2867.9,2025-05-15,EUR,Nisha,Inactive,2025-06-23,2025-05-15,2025-05-15,2025-05-15,83.8,34.22315035799523
TXN00672,148,1463.18,2025-02-22,EUR,Neha,Inactive,2025-02-15,,,,,
TXN00673,137,2558.17,2025-06-14,EUR,Aakash,Inactive,2025-03-14,,,,,
TXN00674,192,4006.19,2025-01-11,EUR,Isha,Inactive,2025-06-03,,,,,
TXN00675,101,4645.3,2025-04-21,EUR,Vikas,Active,2025-05-13,2025-04-21,2025-04-21,2025-04-21,83.42,55.68568688563894
TXN00676,107,716.95,2025-01-08,EUR,Ritika,Inactive,2025-05-18,2025-01-08,2025-01-08,2025-01-08,84.05,8.530041641879833
TXN00677,187,4774.6,2025-04-17,EUR,Ritika,Inactive,2025-05-31,2025-04-17,2025-04-17,2025-04-17,83.05,57.490668272125234
TXN00678,137,249.98,2025-04-01,EUR,Aakash,Inactive,2025-03-14,2025-04-01,2025-04-01,2025-04-01,83.14,3.0067356266538368
TXN00679,196,2911.28,2025-01-22,EUR,Nisha,Inactive,2025-04-24,2025-01-22,2025-01-22,2025-01-22,84.89,34.29473436211568
TXN00680,131,617.42,2025-03-12,EUR,Vikas,Active,2025-02-02,2025-03-12,2025-03-12,2025-03-12,83.2,7.42091346153846
TXN00681,118,1433.34,2025-02-18,EUR,Sneha,Active,2025-03-24,2025-02-18,2025-02-18,2025-02-18,84.77,16.908576147221893
TXN00682,164,1165.81,2025-02-10,EUR,Dev,Inactive,2025-03-03,2025-02-10,2025-02-10,2025-02-10,84.2,13.845724465558193
TXN00683,114,4446.0,2025-06-01,EUR,Manav,Inactive,2025-04-28,,,,,
TXN00684,175,4935.61,2025-03-04,EUR,Isha,Inactive,2025-03-23,2025-03-04,2025-03-04,2025-03-04,84.73,58.25103269208072
TXN00685,181,2280.8,2025-06-12,EUR,Rahul,Active,2025-05-21,2025-06-12,2025-06-12,2025-06-12,84.97,26.84241496998941
TXN00686,182,4259.55,2025-02-09,EUR,Amit,Active,2025-06-28,,,,,
TXN00687,155,4946.22,2025-02-21,EUR,Karan,Active,2025-03-28,2025-02-21,2025-02-21,2025-02-21,83.67,59.115812119039084
TXN00688,199,805.91,2025-03-12,EUR,Aakash,Active,2025-04-17,2025-03-12,2025-03-12,2025-03-12,83.2,9.686418269230769
TXN00689,144,33.83,2025-02-22,EUR,Yash,Active,2025-03-26,,,,,
TXN00690,149,1590.29,2025-04-24,EUR,Manav,Active,2025-03-16,2025-04-24,2025-04-24,2025-04-24,84.78,18.757843831092238
TXN00691,183,4678.07,2025-06-26,EUR,Nisha,Active,2025-01-11,2025-06-26,2025-06-26,2025-06-26,84.48,55.374881628787875
TXN00692,198,3183.71,2025-04-28,EUR,Priya,Inactive,2025-06-02,2025-04-28,2025-04-28,2025-04-28,83.9,37.94648390941597
TXN00693,148,44.34,2025-06-09,EUR,Neha,Inactive,2025-02-15,2025-06-09,2025-06-09,2025-06-09,83.38,0.5317822019668986
TXN00694,110,1263.84,2025-05-25,EUR,Karan,Inactive,2025-03-22,,,,,
TXN00695,143,3921.11,2025-04-03,EUR,Meera,Inactive,2025-05-22,2025-04-03,2025-04-03,2025-04-03,84.55,46.37622708456535
TXN00696,182,4167.92,2025-03-08,EUR,Amit,Active,2025-06-28,,,,,
TXN00697,126,288.8,2025-02-28,EUR,Nisha,Inactive,2025-04-28,2025-02-28,2025-02-28,2025-02-28,83.5,3.4586826347305393
TXN00698,106,502.8,2025-02-26,EUR,Karan,Inactive,2025-03-11,2025-02-26,2025-02-26,2025-02-26,83.93,5.990706541165256
TXN00699,121,2796.7,2025-04-07,EUR,Manav,Active,2025-06-20,2025-04-07,2025-04-07,2025-04-07,83.03,33.68300614235818
TXN00700,122,3598.37,2025-05-26,EUR,Rahul,Active,2025-04-30,2025-05-26,2025-05-26,2025-05-26,84.66,42.50377982518309
TXN00701,135,1720.44,2025-04-20,EUR,Rahul,Active,2025-03-17,,,,,
TXN00702,200,2910.64,2025-04-11,EUR,Karan,Inactive,2025-03-01,2025-04-11,2025-04-11,2025-04-11,84.79,34.32763297558674
TXN00703,101,2920.57,2025-03-12,EUR,Vikas,Active,2025-05-13,2025-03-12,2025-03-12,2025-03-12,83.2,35.10300480769231
TXN00704,113,841.43,2025-05-19,EUR,Meera,Active,2025-04-29,2025-05-19,2025-05-19,2025-05-19,84.85,9.916676487919858
TXN00705,194,4071.61,2025-04-14,EUR,Aakash,Inactive,2025-02-24,2025-04-14,2025-04-14,2025-04-14,84.69,48.076632424135084
TXN00706,165,2338.14,2025-05-31,EUR,Karan,Inactive,2025-02-19,,,,,
TXN00707,114,1020.94,2025-01-04,EUR,Manav,Inactive,2025-04-28,,,,,
TXN00708,184,3164.99,2025-02-09,EUR,Meera,Inactive,2025-06-02,,,,,
TXN00709,119,2508.46,2025-04-09,EUR,Karan,Inactive,2025-01-05,2025-04-09,2025-04-09,2025-04-09,84.97,29.521713545957397
TXN00710,110,1769.5,2025-06-10,EUR,Karan,Inactive,2025-03-22,2025-06-10,2025-06-10,2025-06-10,84.34,20.980554896846098
TXN00711,142,630.64,2025-02-07,EUR,Amit,Inactive,2025-03-20,2025-02-07,2025-02-07,2025-02-07,84.17,7.492455744326957
TXN00712,141,1232.79,2025-05-13,EUR,Ritika,Active,2025-05-02,2025-05-13,2025-05-13,2025-05-13,84.5,14.589230769230769
TXN00713,115,232.47,2025-02-20,EUR,Kriti,Active,2025-02-20,2025-02-20,2025-02-20,2025-02-20,84.33,2.7566702241195307
TXN00714,162,3193.42,2025-04-06,EUR,Karan,Active,2025-06-23,,,,,
TXN00715,174,3900.61,2025-01-27,EUR,Pooja,Active,2025-04-20,2025-01-27,2025-01-27,2025-01-27,84.07,46.39716902581183
TXN00716,193,3566.07,2025-05-18,EUR,Kriti,Active,2025-06-12,,,,,
TXN00717,181,4746.85,2025-02-17,EUR,Rahul,Active,2025-05-21,2025-02-17,2025-02-17,2025-02-17,83.5,56.84850299401198
TXN00718,115,4692.89,2025-03-27,EUR,Kriti,Active,2025-02-20,2025-03-27,2025-03-27,2025-03-27,84.95,55.242966450853444
TXN00719,173,974.15,2025-03-01,EUR,Dev,Active,2025-04-19,,,,,
TXN00720,130,545.4,2025-01-04,EUR,Aakash,Inactive,2025-06-17,,,,,
TXN00721,161,1492.57,2025-06-29,EUR,Aakash,Active,2025-01-09,,,,,
TXN00722,138,2785.25,2025-06-29,EUR,Vikas,Active,2025-05-24,,,,,
TXN00723,107,1185.13,2025-06-12,EUR,Ritika,Inactive,2025-05-18,2025-06-12,2025-06-12,2025-06-12,84.97,13.947628574791104
TXN00724,111,2723.34,2025-01-28,EUR,Priya,Active,2025-06-12,2025-01-28,2025-01-28,2025-01-28,84.34,32.2900165994783
TXN00725,158,3978.12,2025-05-11,EUR,Yash,Active,2025-03-07,,,,,
TXN00726,150,2511.46,2025-05-24,EUR,Anjali,Active,2025-04-28,,,,,
TXN00727,106,1847.65,2025-05-02,EUR,Karan,Inactive,2025-03-11,2025-05-02,2025-05-02,2025-05-02,83.21,22.20466290109362
TXN00728,163,4974.14,2025-01-29,EUR,Rahul,Active,2025-03-21,2025-01-29,2025-01-29,2025-01-29,84.37,58.95626407490814
TXN00729,154,3127.57,2025-06-05,EUR,Rohan,Inactive,2025-04-09,2025-06-05,2025-06-05,2025-06-05,83.11,37.63169293707136
TXN00730,111,1769.63,2025-04-20,EUR,Priya,Active,2025-06-12,,,,,
TXN00731,136,108.28,2025-01-14,EUR,Anjali,Inactive,2025-01-03,2025-01-14,2025-01-14,2025-01-14,84.89,1.2755330427612204
TXN00732,199,3744.16,2025-06-01,EUR,Aakash,Active,2025-04-17,,,,,
TXN00733,114,4692.43,2025-03-25,EUR,Manav,Inactive,2025-04-28,2025-03-25,2025-03-25,2025-03-25,83.29,56.3384559971185
TXN00734,138,78.92,2025-04-25,EUR,Vikas,Active,2025-05-24,2025-04-25,2025-04-25,2025-04-25,84.26,0.9366247329693804
TXN00735,108,4348.79,2025-01-30,EUR,Isha,Inactive,2025-05-18,2025-01-30,2025-01-30,2025-01-30,83.49,52.087555395855794
TXN00736,101,504.24,2025-04-04,EUR,Vikas,Active,2025-05-13,2025-04-04,2025-04-04,2025-04-04,83.52,6.037356321839081
TXN00737,168,4732.9,2025-05-07,EUR,Sneha,Inactive,2025-06-28,2025-05-07,2025-05-07,2025-05-07,84.84,55.78618576143328
TXN00738,157,3893.6,2025-01-25,EUR,Arjun,Active,2025-05-21,,,,,
TXN00739,150,1537.13,2025-01-05,EUR,Anjali,Active,2025-04-28,,,,,
TXN00740,136,1508.37,2025-05-05,EUR,Anjali,Inactive,2025-01-03,2025-05-05,2025-05-05,2025-05-05,84.3,17.89288256227758
TXN00741,188,3526.8,2025-04-07,EUR,Amit,Active,2025-03-20,2025-04-07,2025-04-07,2025-04-07,83.03,42.47621341683729
TXN00742,141,2339.98,2025-05-10,EUR,Ritika,Active,2025-05-02,,,,,
TXN00743,183,4881.68,2025-05-06,EUR,Nisha,Active,2025-01-11,2025-05-06,2025-05-06,2025-05-06,84.84,57.53983969825554
TXN00744,169,824.57,2025-01-10,EUR,Neha,Active,2025-01-21,2025-01-10,2025-01-10,2025-01-10,83.92,9.825667302192565
TXN00745,119,518.31,2025-05-09,EUR,Karan,Inactive,2025-01-05,2025-05-09,2025-05-09,2025-05-09,83.73,6.190254389107846
TXN00746,174,1994.64,2025-02-27,EUR,Pooja,Active,2025-04-20,2025-02-27,2025-02-27,2025-02-27,84.03,23.73723670117815
TXN00747,102,76.92,2025-05-14,EUR,Dev,Active,2025-01-02,2025-05-14,2025-05-14,2025-05-14,84.52,0.9100804543303361
TXN00748,188,2470.55,2025-02-17,EUR,Amit,Active,2025-03-20,2025-02-17,2025-02-17,2025-02-17,83.5,29.5874251497006
TXN00749,181,502.67,2025-02-08,EUR,Rahul,Active,2025-05-21,,,,,
TXN00750,116,1999.28,2025-01-04,EUR,Rohan,Active,2025-01-11,,,,,
TXN00751,123,4650.4,2025-06-06,EUR,Manav,Active,2025-06-21,2025-06-06,2025-06-06,2025-06-06,83.97,55.3816839347386
TXN00752,187,2756.99,2025-03-01,EUR,Ritika,Inactive,2025-05-31,,,,,
TXN00753,133,4615.42,2025-05-24,EUR,Meera,Inactive,2025-01-20,,,,,
TXN00754,178,2501.2,2025-04-20,EUR,Vikas,Active,2025-05-10,,,,,
TXN00755,177,4390.1,2025-05-22,EUR,Sneha,Inactive,2025-02-14,2025-05-22,2025-05-22,2025-05-22,83.64,52.48804399808704
TXN00756,170,2318.17,2025-02-10,EUR,Neha,Active,2025-06-28,2025-02-10,2025-02-10,2025-02-10,84.2,27.531710213776723
TXN00757,165,3688.47,2025-02-13,EUR,Karan,Inactive,2025-02-19,2025-02-13,2025-02-13,2025-02-13,84.62,43.588631529189314
TXN00758,152,4025.62,2025-05-24,EUR,Vikas,Inactive,2025-03-17,,,,,
TXN00759,163,2515.18,2025-04-28,EUR,Rahul,Active,2025-03-21,2025-04-28,2025-04-28,2025-04-28,83.9,29.97830750893921
TXN00760,163,73.62,2025-02-02,EUR,Rahul,Active,2025-03-21,,,,,
TXN00761,179,1982.35,2025-06-21,EUR,Dev,Inactive,2025-03-04,,,,,
TXN00762,132,3728.56,2025-03-15,EUR,Amit,Inactive,2025-04-26,,,,,
TXN00763,195,4924.31,2025-03-09,EUR,Karan,Active,2025-02-09,,,,,
TXN00764,102,869.83,2025-01-07,EUR,Dev,Active,2025-01-02,2025-01-07,2025-01-07,2025-01-07,84.17,10.334204585956993
TXN00765,123,2167.89,2025-01-12,EUR,Manav,Active,2025-06-21,,,,,
TXN00766,117,4305.63,2025-06-28,EUR,Nisha,Inactive,2025-05-25,,,,,
TXN00767,163,3073.1,2025-05-11,EUR,Rahul,Active,2025-03-21,,,,,
TXN00768,192,4229.35,2025-06-04,EUR,Isha,Inactive,2025-06-03,2025-06-04,2025-06-04,2025-06-04,84.9,49.81566548881037
TXN00769,158,3183.38,2025-04-05,EUR,Yash,Active,2025-03-07,,,,,
TXN00770,161,2771.17,2025-04-02,EUR,Aakash,Active,2025-01-09,2025-04-02,2025-04-02,2025-04-02,84.56,32.77164143803217
TXN00771,106,2452.96,2025-05-21,EUR,Karan,Inactive,2025-03-11,2025-05-21,2025-05-21,2025-05-21,84.58,29.001655237644833
TXN00772,158,4103.57,2025-03-02,EUR,Yash,Active,2025-03-07,,,,,
TXN00773,199,3527.78,2025-01-18,EUR,Aakash,Active,2025-04-17,,,,,
TXN00774,192,1805.48,2025-04-27,EUR,Isha,Inactive,2025-06-03,,,,,
TXN00775,121,1272.72,2025-04-27,EUR,Manav,Active,2025-06-20,,,,,
TXN00776,194,4411.02,2025-06-25,EUR,Aakash,Inactive,2025-02-24,2025-06-25,2025-06-25,2025-06-25,84.84,51.9922206506365
TXN00777,172,4679.06,2025-04-15,EUR,Yash,Active,2025-06-05,2025-04-15,2025-04-15,2025-04-15,83.01,56.36742561137213
TXN00778,126,1816.61,2025-01-08,EUR,Nisha,Inactive,2025-04-28,2025-01-08,2025-01-08,2025-01-08,84.05,21.613444378346223
TXN00779,156,228.82,2025-01-24,EUR,Meera,Active,2025-03-02,2025-01-24,2025-01-24,2025-01-24,84.06,2.722103259576493
TXN00780,180,4307.14,2025-06-17,EUR,Rahul,Active,2025-05-26,2025-06-17,2025-06-17,2025-06-17,83.95,51.30601548540798
TXN00781,154,4368.75,2025-04-22,EUR,Rohan,Inactive,2025-04-09,2025-04-22,2025-04-22,2025-04-22,83.35,52.41451709658069
TXN00782,138,2644.24,2025-01-22,EUR,Vikas,Active,2025-05-24,2025-01-22,2025-01-22,2025-01-22,84.89,31.149016374131225
TXN00783,118,3898.63,2025-03-15,EUR,Sneha,Active,2025-03-24,,,,,
TXN00784,114,4734.9,2025-05-13,EUR,Manav,Inactive,2025-04-28,2025-05-13,2025-05-13,2025-05-13,84.5,56.034319526627215
TXN00785,131,3524.24,2025-04-24,EUR,Vikas,Active,2025-02-02,2025-04-24,2025-04-24,2025-04-24,84.78,41.569238027836754
TXN00786,121,196.11,2025-03-05,EUR,Manav,Active,2025-06-20,2025-03-05,2025-03-05,2025-03-05,83.34,2.353131749460043
TXN00787,101,336.52,2025-02-08,EUR,Vikas,Active,2025-05-13,,,,,
TXN00788,101,3213.73,2025-04-06,EUR,Vikas,Active,2025-05-13,,,,,
TXN00789,164,3905.32,2025-03-26,EUR,Dev,Inactive,2025-03-03,2025-03-26,2025-03-26,2025-03-26,83.51,46.76469883846246
TXN00790,102,1416.52,2025-04-03,EUR,Dev,Active,2025-01-02,2025-04-03,2025-04-03,2025-04-03,84.55,16.75363690124187
TXN00791,177,2242.84,2025-03-29,EUR,Sneha,Inactive,2025-02-14,,,,,
TXN00792,183,879.56,2025-02-13,EUR,Nisha,Active,2025-01-11,2025-02-13,2025-02-13,2025-02-13,84.62,10.394233041834081
TXN00793,142,1602.2,2025-06-22,EUR,Amit,Inactive,2025-03-20,,,,,
TXN00794,136,621.66,2025-04-26,EUR,Anjali,Inactive,2025-01-03,,,,,
TXN00795,180,1029.06,2025-01-24,EUR,Rahul,Active,2025-05-26,2025-01-24,2025-01-24,2025-01-24,84.06,12.241970021413275
TXN00796,195,4671.47,2025-05-19,EUR,Karan,Active,2025-02-09,2025-05-19,2025-05-19,2025-05-19,84.85,55.05562757807897
TXN00797,146,891.68,2025-03-01,EUR,Nisha,Inactive,2025-06-23,,,,,
TXN00798,189,2838.47,2025-06-27,EUR,Yash,Inactive,2025-04-10,2025-06-27,2025-06-27,2025-06-27,83.32,34.06709073451752
TXN00799,197,4120.75,2025-01-06,EUR,Aakash,Active,2025-06-05,2025-01-06,2025-01-06,2025-01-06,84.52,48.754732607666824
TXN00800,109,1534.72,2025-05-25,EUR,Aakash,Active,2025-01-19,,,,,
TXN00801,101,1710.05,2025-02-11,EUR,Vikas,Active,2025-05-13,2025-02-11,2025-02-11,2025-02-11,83.53,20.4722854064408
TXN00802,125,2360.47,2025-06-22,EUR,Ritika,Active,2025-03-08,,,,,
TXN00803,175,2272.63,2025-01-11,EUR,Isha,Inactive,2025-03-23,,,,,
TXN00804,134,1310.69,2025-01-15,EUR,Isha,Active,2025-03-11,2025-01-15,2025-01-15,2025-01-15,84.52,15.50745385707525
TXN00805,114,335.32,2025-03-18,EUR,Manav,Inactive,2025-04-28,2025-03-18,2025-03-18,2025-03-18,84.12,3.986210175939134
TXN00806,130,4436.47,2025-03-26,EUR,Aakash,Inactive,2025-06-17,2025-03-26,2025-03-26,2025-03-26,83.51,53.12501496826727
TXN00807,155,12.53,2025-04-20,EUR,Karan,Active,2025-03-28,,,,,
TXN00808,142,3293.48,2025-04-01,EUR,Amit,Inactive,2025-03-20,2025-04-01,2025-04-01,2025-04-01,83.14,39.6136636997835
TXN00809,134,4021.09,2025-06-17,EUR,Isha,Active,2025-03-11,2025-06-17,2025-06-17,2025-06-17,83.95,47.8986301369863
TXN00810,128,677.45,2025-03-14,EUR,Vikas,Inactive,2025-01-11,2025-03-14,2025-03-14,2025-03-14,83.25,8.137537537537538
TXN00811,156,269.93,2025-03-17,EUR,Meera,Active,2025-03-02,2025-03-17,2025-03-17,2025-03-17,83.25,3.2424024024024023
TXN00812,188,3934.05,2025-05-17,EUR,Amit,Active,2025-03-20,,,,,
TXN00813,178,1309.1,2025-04-17,EUR,Vikas,Active,2025-05-10,2025-04-17,2025-04-17,2025-04-17,83.05,15.762793497892835
TXN00814,117,3998.06,2025-01-03,EUR,Nisha,Inactive,2025-05-25,2025-01-03,2025-01-03,2025-01-03,83.71,47.76084099868594
TXN00815,117,1657.22,2025-04-19,EUR,Nisha,Inactive,2025-05-25,,,,,
TXN00816,187,1623.68,2025-03-27,EUR,Ritika,Inactive,2025-05-31,2025-03-27,2025-03-27,2025-03-27,84.95,19.113360800470865
TXN00817,177,4047.81,2025-04-22,EUR,Sneha,Inactive,2025-02-14,2025-04-22,2025-04-22,2025-04-22,83.35,48.56400719856029
TXN00818,196,1075.1,2025-01-08,EUR,Nisha,Inactive,2025-04-24,2025-01-08,2025-01-08,2025-01-08,84.05,12.791195716835217
TXN00819,161,250.79,2025-04-04,EUR,Aakash,Active,2025-01-09,2025-04-04,2025-04-04,2025-04-04,83.52,3.0027538314176248
TXN00820,131,2538.3,2025-03-12,EUR,Vikas,Active,2025-02-02,2025-03-12,2025-03-12,2025-03-12,83.2,30.508413461538463
TXN00821,161,808.62,2025-04-21,EUR,Aakash,Active,2025-01-09,2025-04-21,2025-04-21,2025-04-21,83.42,9.693358906736993
TXN00822,174,4166.03,2025-04-24,EUR,Pooja,Active,2025-04-20,2025-04-24,2025-04-24,2025-04-24,84.78,49.139301722104264
TXN00823,112,3925.69,2025-02-25,EUR,Rahul,Active,2025-03-25,2025-02-25,2025-02-25,2025-02-25,84.55,46.43039621525725
TXN00824,140,4149.07,2025-04-17,EUR,Amit,Active,2025-04-18,2025-04-17,2025-04-17,2025-04-17,83.05,49.95869957856713
TXN00825,149,133.63,2025-05-10,EUR,Manav,Active,2025-03-16,,,,,
TXN00826,175,4680.19,2025-04-21,EUR,Isha,Inactive,2025-03-23,2025-04-21,2025-04-21,2025-04-21,83.42,56.10393191081275
TXN00827,138,1047.25,2025-04-17,EUR,Vikas,Active,2025-05-24,2025-04-17,2025-04-17,2025-04-17,83.05,12.609873570138472
TXN00828,158,1241.18,2025-03-24,EUR,Yash,Active,2025-03-07,2025-03-24,2025-03-24,2025-03-24,83.52,14.86087164750958
TXN00829,143,1386.66,2025-02-12,EUR,Meera,Inactive,2025-05-22,2025-02-12,2025-02-12,2025-02-12,84.15,16.478431372549018
TXN00830,191,417.6,2025-01-09,EUR,Rohan,Inactive,2025-02-15,2025-01-09,2025-01-09,2025-01-09,84.09,4.966107741705316
TXN00831,114,4677.5,2025-06-20,EUR,Manav,Inactive,2025-04-28,2025-06-20,2025-06-20,2025-06-20,84.39,55.427183315558715
TXN00832,199,2741.9,2025-06-28,EUR,Aakash,Active,2025-04-17,,,,,
TXN00833,125,1376.17,2025-01-27,EUR,Ritika,Active,2025-03-08,2025-01-27,2025-01-27,2025-01-27,84.07,16.369335077911266
TXN00834,176,2497.3,2025-01-11,EUR,Karan,Active,2025-03-21,,,,,
TXN00835,101,3340.41,2025-05-07,EUR,Vikas,Active,2025-05-13,2025-05-07,2025-05-07,2025-05-07,84.84,39.37305516265912
TXN00836,183,2408.94,2025-04-03,EUR,Nisha,Active,2025-01-11,2025-04-03,2025-04-03,2025-04-03,84.55,28.49130691898285
TXN00837,133,261.03,2025-04-11,EUR,Meera,Inactive,2025-01-20,2025-04-11,2025-04-11,2025-04-11,84.79,3.0785469984667997
TXN00838,179,2086.63,2025-03-06,EUR,Dev,Inactive,2025-03-04,2025-03-06,2025-03-06,2025-03-06,83.22,25.073660177841866
TXN00839,122,4883.26,2025-06-03,EUR,Rahul,Active,2025-04-30,2025-06-03,2025-06-03,2025-06-03,84.29,57.9340372523431
TXN00840,122,4527.26,2025-03-04,EUR,Rahul,Active,2025-04-30,2025-03-04,2025-03-04,2025-03-04,84.73,53.43160627876785
TXN00841,106,2637.56,2025-04-01,EUR,Karan,Inactive,2025-03-11,2025-04-01,2025-04-01,2025-04-01,83.14,31.724320423382245
TXN00842,158,2771.87,2025-01-11,EUR,Yash,Active,2025-03-07,,,,,
TXN00843,194,3098.38,2025-06-16,EUR,Aakash,Inactive,2025-02-24,2025-06-16,2025-06-16,2025-06-16,83.79,36.97792099295859
TXN00844,170,1416.1,2025-06-08,EUR,Neha,Active,2025-06-28,,,,,
TXN00845,174,1946.27,2025-05-23,EUR,Pooja,Active,2025-04-20,2025-05-23,2025-05-23,2025-05-23,84.36,23.07100521574206
TXN00846,191,380.67,2025-06-08,EUR,Rohan,Inactive,2025-02-15,,,,,
TXN00847,113,1532.11,2025-01-25,EUR,Meera,Active,2025-04-29,,,,,
TXN00848,119,2929.77,2025-06-19,EUR,Karan,Inactive,2025-01-05,2025-06-19,2025-06-19,2025-06-19,84.56,34.64723273415326
TXN00849,156,3435.31,2025-04-09,EUR,Meera,Active,2025-03-02,2025-04-09,2025-04-09,2025-04-09,84.97,40.42968106390491
TXN00850,144,3619.53,2025-01-29,EUR,Yash,Active,2025-03-26,2025-01-29,2025-01-29,2025-01-29,84.37,42.90067559559085
TXN00851,181,522.64,2025-06-14,EUR,Rahul,Active,2025-05-21,,,,,
TXN00852,152,1065.16,2025-05-27,EUR,Vikas,Inactive,2025-03-17,2025-05-27,2025-05-27,2025-05-27,83.58,12.744197176357982
TXN00853,190,2021.03,2025-05-01,EUR,Karan,Inactive,2025-03-07,2025-05-01,2025-05-01,2025-05-01,83.55,24.18946738479952
TXN00854,103,1575.41,2025-01-27,EUR,Aakash,Inactive,2025-06-19,2025-01-27,2025-01-27,2025-01-27,84.07,18.739264898299037
TXN00855,119,82.48,2025-04-18,EUR,Karan,Inactive,2025-01-05,2025-04-18,2025-04-18,2025-04-18,83.41,0.9888502577628583
TXN00856,141,2796.69,2025-03-27,EUR,Ritika,Active,2025-05-02,2025-03-27,2025-03-27,2025-03-27,84.95,32.92160094173043
TXN00857,128,3261.4,2025-05-13,EUR,Vikas,Inactive,2025-01-11,2025-05-13,2025-05-13,2025-05-13,84.5,38.59644970414201
TXN00858,149,3369.25,2025-02-08,EUR,Manav,Active,2025-03-16,,,,,
TXN00859,119,3981.96,2025-03-22,EUR,Karan,Inactive,2025-01-05,,,,,
TXN00860,155,1405.25,2025-04-22,EUR,Karan,Active,2025-03-28,2025-04-22,2025-04-22,2025-04-22,83.35,16.859628074385125
TXN00861,169,1257.44,2025-06-09,EUR,Neha,Active,2025-01-21,2025-06-09,2025-06-09,2025-06-09,83.38,15.080834732549773
TXN00862,191,3777.39,2025-03-09,EUR,Rohan,Inactive,2025-02-15,,,,,
TXN00863,181,3391.91,2025-02-26,EUR,Rahul,Active,2025-05-21,2025-02-26,2025-02-26,2025-02-26,83.93,40.413558918146066
TXN00864,175,4019.17,2025-04-28,EUR,Isha,Inactive,2025-03-23,2025-04-28,2025-04-28,2025-04-28,83.9,47.904290822407624
TXN00865,101,810.1,2025-02-14,EUR,Vikas,Active,2025-05-13,2025-02-14,2025-02-14,2025-02-14,83.57,9.69366997726457
TXN00866,155,3025.22,2025-05-10,EUR,Karan,Active,2025-03-28,,,,,
TXN00867,171,4536.37,2025-05-31,EUR,Pooja,Inactive,2025-03-06,,,,,
TXN00868,106,3808.13,2025-01-07,EUR,Karan,Inactive,2025-03-11,2025-01-07,2025-01-07,2025-01-07,84.17,45.24331709635262
TXN00869,170,908.4,2025-01-23,EUR,Neha,Active,2025-06-28,2025-01-23,2025-01-23,2025-01-23,83.06,10.936672285095112
TXN00870,150,4730.26,2025-05-06,EUR,Anjali,Active,2025-04-28,2025-05-06,2025-05-06,2025-05-06,84.84,55.755068363979255
TXN00871,186,4811.08,2025-01-27,EUR,Pooja,Inactive,2025-06-26,2025-01-27,2025-01-27,2025-01-27,84.07,57.227072677530636
TXN00872,105,1533.1,2025-02-05,EUR,Amit,Active,2025-05-05,2025-02-05,2025-02-05,2025-02-05,83.88,18.277300906056272
